C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2024/06/25,04:40:00,0000000424155242,,0000000424155240
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,"2024/06/25 04:00:00",7604,0,0,"2024/06/25 04:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 04:30:00",5865,0,0,"2024/06/24 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 05:00:00",5989,0,0,"2024/06/24 05:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 05:30:00",6208,0,0,"2024/06/24 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 06:00:00",6489,0,0,"2024/06/24 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 06:30:00",6835,0,0,"2024/06/24 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 07:00:00",7071,0,0,"2024/06/24 07:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 07:30:00",7192,0,0,"2024/06/24 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 08:00:00",6991,0,0,"2024/06/24 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 08:30:00",6738,0,0,"2024/06/24 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 09:00:00",6365,0,0,"2024/06/24 09:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 09:30:00",5905,0,0,"2024/06/24 09:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 10:00:00",5497,0,0,"2024/06/24 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 10:30:00",5166,0,0,"2024/06/24 10:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 11:00:00",4967,0,0,"2024/06/24 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 11:30:00",4835,0,0,"2024/06/24 11:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 12:00:00",4759,0,0,"2024/06/24 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 12:30:00",4730,0,0,"2024/06/24 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 13:00:00",4689,0,0,"2024/06/24 13:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 13:30:00",4850,0,0,"2024/06/24 13:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 14:00:00",5130,0,0,"2024/06/24 14:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 14:30:00",5453,0,0,"2024/06/24 14:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 15:00:00",5804,0,0,"2024/06/24 15:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 15:30:00",6186,0,0,"2024/06/24 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 16:00:00",6570,0,0,"2024/06/24 16:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 16:30:00",6937,0,0,"2024/06/24 16:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 17:00:00",7360,0,0,"2024/06/24 17:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 17:30:00",7625,0,0,"2024/06/24 17:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 18:00:00",7947,0,0,"2024/06/24 18:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 18:30:00",7975,0,0,"2024/06/24 18:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 19:00:00",7923,0,0,"2024/06/24 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 19:30:00",7840,0,0,"2024/06/24 19:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 20:00:00",7750,0,0,"2024/06/24 20:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 20:30:00",7612,0,0,"2024/06/24 20:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 21:00:00",7397,0,0,"2024/06/24 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 21:30:00",7174,0,0,"2024/06/24 21:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 22:00:00",6908,0,0,"2024/06/24 22:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 22:30:00",6730,0,0,"2024/06/24 22:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 23:00:00",6585,0,0,"2024/06/24 23:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/24 23:30:00",6435,0,0,"2024/06/24 23:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/25 00:00:00",6224,0,0,"2024/06/25 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/25 00:30:00",6051,0,0,"2024/06/25 00:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/25 01:00:00",5914,0,0,"2024/06/25 01:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/25 01:30:00",5783,0,0,"2024/06/25 01:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/25 02:00:00",5710,0,0,"2024/06/25 02:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/25 02:30:00",5687,0,0,"2024/06/25 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/25 03:00:00",5668,0,0,"2024/06/25 03:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/25 03:30:00",5701,0,0,"2024/06/25 03:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,"2024/06/25 04:00:00",5739,0,0,"2024/06/25 04:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 04:30:00",1466,0,0,"2024/06/24 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 05:00:00",1526,0,0,"2024/06/24 05:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 05:30:00",1521,0,0,"2024/06/24 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 06:00:00",1573,0,0,"2024/06/24 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 06:30:00",1632,0,0,"2024/06/24 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 07:00:00",1729,0,0,"2024/06/24 07:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 07:30:00",1846,0,0,"2024/06/24 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 08:00:00",2010,0,0,"2024/06/24 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 08:30:00",2123,0,0,"2024/06/24 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 09:00:00",2174,0,0,"2024/06/24 09:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 09:30:00",2127,0,0,"2024/06/24 09:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 10:00:00",2046,0,0,"2024/06/24 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 10:30:00",1879,0,0,"2024/06/24 10:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 11:00:00",1825,0,0,"2024/06/24 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 11:30:00",1837,0,0,"2024/06/24 11:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 12:00:00",1891,0,0,"2024/06/24 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 12:30:00",1831,0,0,"2024/06/24 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 13:00:00",1716,0,0,"2024/06/24 13:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 13:30:00",1707,0,0,"2024/06/24 13:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 14:00:00",1597,0,0,"2024/06/24 14:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 14:30:00",1496,0,0,"2024/06/24 14:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 15:00:00",1636,0,0,"2024/06/24 15:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 15:30:00",1636,0,0,"2024/06/24 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 16:00:00",1787,0,0,"2024/06/24 16:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 16:30:00",1806,0,0,"2024/06/24 16:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 17:00:00",1903,0,0,"2024/06/24 17:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 17:30:00",2088,0,0,"2024/06/24 17:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 18:00:00",2249,0,0,"2024/06/24 18:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 18:30:00",2390,0,0,"2024/06/24 18:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 19:00:00",2381,0,0,"2024/06/24 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 19:30:00",2364,0,0,"2024/06/24 19:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 20:00:00",2302,0,0,"2024/06/24 20:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 20:30:00",2250,0,0,"2024/06/24 20:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 21:00:00",2185,0,0,"2024/06/24 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 21:30:00",2102,0,0,"2024/06/24 21:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 22:00:00",1998,0,0,"2024/06/24 22:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 22:30:00",1863,0,0,"2024/06/24 22:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 23:00:00",1748,0,0,"2024/06/24 23:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/24 23:30:00",1651,0,0,"2024/06/24 23:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/25 00:00:00",1663,0,0,"2024/06/25 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/25 00:30:00",1630,0,0,"2024/06/25 00:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/25 01:00:00",1645,0,0,"2024/06/25 01:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/25 01:30:00",1614,0,0,"2024/06/25 01:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/25 02:00:00",1574,0,0,"2024/06/25 02:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/25 02:30:00",1532,0,0,"2024/06/25 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/25 03:00:00",1483,0,0,"2024/06/25 03:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/25 03:30:00",1445,0,0,"2024/06/25 03:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,"2024/06/25 04:00:00",1433,0,0,"2024/06/25 04:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 04:30:00",1222,0,0,"2024/06/24 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 05:00:00",1240,0,0,"2024/06/24 05:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 05:30:00",1266,0,0,"2024/06/24 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 06:00:00",1317,0,0,"2024/06/24 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 06:30:00",1395,0,0,"2024/06/24 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 07:00:00",1480,0,0,"2024/06/24 07:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 07:30:00",1557,0,0,"2024/06/24 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 08:00:00",1608,0,0,"2024/06/24 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 08:30:00",1626,0,0,"2024/06/24 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 09:00:00",1597,0,0,"2024/06/24 09:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 09:30:00",1563,0,0,"2024/06/24 09:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 10:00:00",1514,0,0,"2024/06/24 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 10:30:00",1486,0,0,"2024/06/24 10:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 11:00:00",1449,0,0,"2024/06/24 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 11:30:00",1426,0,0,"2024/06/24 11:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 12:00:00",1389,0,0,"2024/06/24 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 12:30:00",1371,0,0,"2024/06/24 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 13:00:00",1355,0,0,"2024/06/24 13:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 13:30:00",1313,0,0,"2024/06/24 13:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 14:00:00",1299,0,0,"2024/06/24 14:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 14:30:00",1314,0,0,"2024/06/24 14:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 15:00:00",1317,0,0,"2024/06/24 15:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 15:30:00",1335,0,0,"2024/06/24 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 16:00:00",1368,0,0,"2024/06/24 16:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 16:30:00",1412,0,0,"2024/06/24 16:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 17:00:00",1488,0,0,"2024/06/24 17:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 17:30:00",1566,0,0,"2024/06/24 17:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 18:00:00",1605,0,0,"2024/06/24 18:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 18:30:00",1580,0,0,"2024/06/24 18:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 19:00:00",1570,0,0,"2024/06/24 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 19:30:00",1547,0,0,"2024/06/24 19:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 20:00:00",1519,0,0,"2024/06/24 20:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 20:30:00",1508,0,0,"2024/06/24 20:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 21:00:00",1486,0,0,"2024/06/24 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 21:30:00",1469,0,0,"2024/06/24 21:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 22:00:00",1435,0,0,"2024/06/24 22:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 22:30:00",1377,0,0,"2024/06/24 22:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 23:00:00",1354,0,0,"2024/06/24 23:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/24 23:30:00",1316,0,0,"2024/06/24 23:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/25 00:00:00",1283,0,0,"2024/06/25 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/25 00:30:00",1259,0,0,"2024/06/25 00:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/25 01:00:00",1236,0,0,"2024/06/25 01:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/25 01:30:00",1237,0,0,"2024/06/25 01:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/25 02:00:00",1228,0,0,"2024/06/25 02:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/25 02:30:00",1226,0,0,"2024/06/25 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/25 03:00:00",1213,0,0,"2024/06/25 03:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/25 03:30:00",1230,0,0,"2024/06/25 03:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,"2024/06/25 04:00:00",1220,0,0,"2024/06/25 04:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 04:30:00",4957,0,0,"2024/06/24 04:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 05:00:00",5074,0,0,"2024/06/24 05:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 05:30:00",5325,0,0,"2024/06/24 05:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 06:00:00",5537,0,0,"2024/06/24 06:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 06:30:00",6104,0,0,"2024/06/24 06:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 07:00:00",6609,0,0,"2024/06/24 07:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 07:30:00",7207,0,0,"2024/06/24 07:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 08:00:00",7731,0,0,"2024/06/24 08:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 08:30:00",7907,0,0,"2024/06/24 08:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 09:00:00",7824,0,0,"2024/06/24 09:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 09:30:00",7603,0,0,"2024/06/24 09:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 10:00:00",7183,0,0,"2024/06/24 10:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 10:30:00",6861,0,0,"2024/06/24 10:30:02"
